accession,ref_f_unweighted,ref_f_weighted,n_matches
SRR3961743,0.587901208836846,0.8646940698371608,4101
SRR3988290,0.5099188458070117,0.948073701842546,745
SRR3988293,0.5371720116617973,0.9767719472767968,298
SRR3988298,0.504221954161596,0.9703116485911656,500
SRR3988304,0.4377959535083721,0.9508228090317643,611
SRR3988320,0.5004935834155767,0.8994857013676952,524
SRR3988341,0.45354729729723564,0.8517362361761449,636
SRR3988347,0.5944566010210944,0.7278179741051028,900
SRR3988356,0.49999999999996503,0.9415467341451842,528
SRR3988358,0.41688936397645115,0.9422077922077922,344
SRR3988361,0.4581105169340464,0.5663348122497566,424
SRR3988362,0.4773781902551838,0.8936015084852295,378
SRR3988368,0.5176747839748536,0.7722536539368222,249
SRR3988374,0.4493895234343862,0.5334732214228617,757
SRR3988376,0.4143955276030613,0.30079253584965676,354
SRR3988405,0.5893363584798459,0.693920891956464,574
SRR3988407,0.4560199625701573,0.5815261772978858,389
SRR3988445,0.6040653999115813,0.627258528565557,441
SRR3988457,0.4625131995775892,0.3155366137156141,461
SRR3988535,0.4135936370209664,0.6410943334956973,293
SRR3988536,0.4199999999999625,0.7653780090114759,473
SRR3988551,0.4950298210735514,0.6796691863987147,718
SRR3988554,0.5184638109305618,0.9837812387713886,320
SRR3988555,0.5409226190476129,0.9683520944823768,305
SRR3988563,0.5905572755417445,0.7274807728381166,833
SRR3988568,0.39374325782089786,0.6437089201877935,323
SRR3988570,0.3724867724867623,0.24240076486878545,332
SRR3988577,0.4608433734939701,0.9471116973954659,327
SRR3988582,0.39735381988900564,0.852843947496354,496
SRR3988586,0.4099831744251242,0.5052810014343461,305
SRR3988590,0.42070616397365357,0.9311974789915967,305
SRR3988593,0.42117834394903025,0.413770347558293,596
SRR3988595,0.4396825396825277,0.9564248029844816,393
SRR3988602,0.4434285714285482,0.9498596655361946,333
SRR3988603,0.40498753117203745,0.29615013497837095,395
SRR3988606,0.46275659824046195,0.800993445796899,361
SRR3988607,0.3913624220836678,0.26095761941474976,434
SRR3988608,0.42873696407879247,0.9167246693845083,633
SRR3988609,0.4651578320428552,0.9690856693738538,354
SRR3988610,0.3980401306579189,0.2767452163456467,411
SRR3988612,0.4910891089108734,0.9744912473685209,303
SRR3989348,0.5666923670007706,0.19524038296558113,292
SRR3989349,0.6122098022355762,0.7798806230892416,257
SRR3989353,0.5117227319062058,0.2906196816498148,228
SRR3989360,0.565714285714273,0.9854933690812467,265
SRR3989365,0.44894366197181873,0.6086339059612621,258
SRR3989374,0.5025025025025023,0.8029020985223423,255
SRR3989393,0.5606731620903275,0.9881203767278569,211
SRR3989395,0.503428011753183,0.553841736062682,243
SRR3989398,0.48463114754097664,0.8939564372635239,257
SRR3989408,0.5687606112054139,0.9583317257610248,269
SRR3989410,0.6029258098223513,0.9808028371710527,248
SRR3989418,0.5969750889679493,0.9734995361229393,249
SRR3989424,0.445407279029447,0.9307486542716555,248
SRR4048936,0.589455915949629,0.8316838316351078,13924
SRR4048937,0.5126203843167653,0.8483938634585512,4617
SRR4048938,0.37164750957810616,0.7234942112304549,5294
SRR4069403,0.37269513709700414,0.38579593257709827,5466
SRR4069404,0.3655351525341604,0.3862811494424905,12452
SRR4305066,0.6254466279587033,0.8854020418421645,2845
SRR4305098,0.717943409247646,0.8894137734775185,1675
SRR4305336,0.5785033015404126,0.8621688536766526,3550
SRR4408083,0.6571038251365792,0.914694613477575,1094
SRR4408187,0.5572603017789791,0.8065776315206092,9225
SRR4408209,0.6952230404440775,0.9134969548885891,3246
SRR4420308,0.32894143652816643,0.7811092959317847,12707
SRR4420309,0.2729414682529022,0.6557031459099562,11936
SRR4420311,0.28090472609382455,0.7413972189646507,9920
SRR4420318,0.2494085993917952,0.36156224820888044,26053
SRR4420319,0.2966857423718824,0.40718804272512127,11737
SRR4420320,0.6665355878882311,0.97897099900643,1223
SRR4420322,0.5524949198463809,0.8686870677254724,1160
SRR4420325,0.7445204685143534,0.9785453714036112,1927
SRR490742,0.29520488883874274,0.671241626421561,4333
SRR490745,0.3115292016151105,0.6490803814713897,8348
SRR490746,0.27298522440191125,0.7009504458138944,4792
SRR490747,0.31550424793224296,0.6312426368898223,6069
SRR490748,0.24426934097394884,0.674821995607593,8739
SRR490749,0.2634841747318714,0.6308007958219348,6572
SRR5007354,0.6418910978353167,0.8526487595148796,30573
SRR5106331,0.615690129767527,0.9360168605697006,7780
SRR5155749,0.8730236121751429,0.9320183259718526,1529
SRR5155984,0.9254754419419046,0.9579954626114693,1808
SRR5164095,0.5788288288288224,0.9711814599612636,143
SRR5164118,0.85888671875,0.9344583987441131,556
SRR5164238,0.6662983425414327,0.942843477221093,251
SRR5164272,0.7729990036532101,0.9125415259588722,1061
SRR5164302,0.6535500427715635,0.9577051127086117,907
SRR5164328,0.7551744529863917,0.9396035290273391,372
SRR5164406,0.8269617706237168,0.9225535210488466,566
SRR5165810,0.9255720950899333,0.9439029672947802,1079
SRR5216258,0.3115247501604247,0.4677013429315277,7787
SRR5237156,0.46693517452931743,0.8950676252430595,10164
SRR5240727,0.6414226431056523,0.8265637818027063,17698
SRR5247126,0.26197266966402305,0.5744861783194688,41260
SRR5248167,0.32025001680180953,0.8442059229050513,10005
SRR5248299,0.42078853046586756,0.8980117874170055,2846
SRR5268667,0.508251394718868,0.6915025374267892,27500
SRR5275446,0.8514069662394655,0.9747077109114688,3113
SRR5382222,0.6924470204669841,0.882006751755637,5566
SRR5382223,0.6644372348386863,0.8568951328474018,5950
SRR5382224,0.6583114485552717,0.8548042631896261,5690
SRR5382225,0.6923950356478632,0.877203324313877,5465
SRR5382227,0.6711494610277386,0.8650094184015069,5725
SRR5382228,0.6401816396658345,0.8397005495342672,6181
SRR5382230,0.7134671494356879,0.7927369775532574,4229
SRR5382231,0.5930093669450401,0.6771044258027191,5426
SRR5382232,0.6785001166916745,0.8690481954545014,5689
SRR5382233,0.6474758165750055,0.8424640757674723,6097
SRR5382234,0.6038285880865256,0.7805911587758305,3556
SRR5382235,0.7057271943795154,0.8856553998351195,5607
SRR5382236,0.6661491072095597,0.8560691170476125,5952
SRR5382237,0.674871253135784,0.866751508764255,5918
SRR5382238,0.8025556471557043,0.923701745690842,3266
SRR5382239,0.7802521937907396,0.9153065560248944,3668
SRR5382240,0.6968251485765927,0.8814557929671477,5579
SRR5382241,0.643111989526965,0.8409445120519226,6008
SRR5382242,0.656471941582071,0.8521815496387369,6074
SRR5382243,0.6734056333017641,0.8600158083784406,5874
SRR5438753,0.3934072049359317,0.9139810550871571,13621
SRR5465817,0.5147136182188708,0.8160332692288919,7178
SRR5465818,0.501558679706167,0.7871741921080538,7332
SRR5468194,0.4201538153925596,0.5346428560678801,83475
SRR5574508,0.7823042519168353,0.918526644445382,9447
SRR5650189,0.857336726038925,0.9579908236054838,3159
SRR5651431,0.6859970243243007,0.8794332740702725,3946
SRR5651438,0.5546742331415577,0.9131694900752909,6959
SRR5788000,0.4038584492774625,0.5314416672513016,35697
SRR5788065,0.4570214424359818,0.5918143290559444,22188
SRR5788188,0.36014359766864584,0.5403573177418551,42750
SRR5788211,0.40621698247880056,0.5407722805654694,36311
SRR5788226,0.4031346069386002,0.4947690934916415,36798
SRR5788247,0.3797936857906208,0.5080664659435399,28788
SRR5788281,0.3738808286131897,0.4779040044795178,37321
SRR5788335,0.40790698948261916,0.5480378991905537,32579
SRR5788361,0.40316105920651973,0.5187350961650605,39515
SRR5790612,0.7654642370149772,0.8638449421272516,882
SRR5790613,0.9487695403188139,0.9704851988088983,566
SRR5790618,0.965163934426217,0.9847301136363636,232
SRR5790623,0.6813650306748192,0.866728653339532,342
SRR5790631,0.6186612576064883,0.6913946587537092,87
SRR5790634,0.9303334236920408,0.967644207464857,326
SRR5790649,0.31729055258467015,0.38115942028985506,145
SRR5790650,0.6624120864808177,0.8417938705478641,502
SRR5790651,0.6709150326797297,0.7785459878483134,402
SRR5790658,0.7858361774743641,0.9070172383771548,570
SRR5790659,0.8089348813730188,0.9110059704855243,493
SRR5808811,0.4092623702906486,0.4229985917838918,38818
SRR5808812,0.4064469473852106,0.42446551586399306,42882
SRR5808813,0.4052904713849436,0.42331134399123066,40730
SRR5808814,0.4143245927431751,0.4270701555807089,29684
SRR5808817,0.4113024355831309,0.4212510274069665,24775
SRR5808820,0.4306356238526594,0.44352155530090487,22713
SRR5808821,0.4164848847529409,0.4318881322249958,36450
SRR5808822,0.418776080689256,0.4326931896354047,28708
SRR5808823,0.38916409853349654,0.4036620434282069,50414
SRR5808824,0.40470805502851265,0.4183720848429421,41069
SRR5808826,0.39952138076877286,0.40904238819042754,34717
SRR5808827,0.420117445421094,0.43571640289797325,32869
SRR5808828,0.4273485653074055,0.4450317366089776,38291
SRR5808829,0.42047773577278424,0.43249799649115206,24622
SRR5808830,0.43845523631931754,0.45393151960941763,22520
SRR5808831,0.4227192560511845,0.43357538035961274,21452
SRR5808834,0.4350571468880776,0.4504170872172416,23660
SRR5898978,0.44007567939454945,0.8124941502803611,5936
SRR5915270,0.4449385596747958,0.5990006521916357,39084
SRR5915537,0.3321074579582869,0.45892225035378126,51408
SRR5915611,0.319066266980967,0.4315599223211367,49585
SRR5915829,0.3312268280929208,0.39391475955471983,57381
SRR5916712,0.3676712956989025,0.4644752262816093,53351
SRR5916806,0.36934699878302324,0.5293306957542647,40954
SRR5917137,0.37027781903736834,0.450986327476475,46641
SRR5918694,0.4055269050268188,0.5171404556368704,51414
SRR5924463,0.3579941493008207,0.4241998477683084,35252
SRR5924853,0.3624024411880066,0.49082035708603405,46534
SRR5947823,0.5307438697708863,0.9261990730695246,7599
SRR5997549,0.5029150902425126,0.5589764965564281,15165
SRR6028289,0.710722891565928,0.8807078118256366,5570
SRR6028362,0.6505415642232711,0.8620712079336693,4219
SRR6028422,0.6546184738950953,0.895459388815956,5820
SRR6038191,0.33815648445872704,0.9574049914437234,468
SRR6038254,0.7076063018803803,0.929205615909337,1201
SRR6038390,0.3402967678305926,0.9112166033980466,4585
SRR6038404,0.4140448461671388,0.8829506595017098,1263
SRR6038487,0.7149604288996325,0.9537876162314822,1242
SRR6038515,0.4461595001836951,0.9251876052886824,760
SRR6038532,0.4432533769167746,0.8874303001826699,4402
SRR6054560,0.806649063850106,0.8878395061728395,2110
SRR6059112,0.568592205245516,0.7859141934491773,4309
SRR6145083,0.46829840417300805,0.6127998572411859,28765
SRR6193124,0.45069806118369926,0.5683691148696458,42883
SRR6216717,0.2926785714285272,0.5448509365930877,7091
SRR6216724,0.33854797156752847,0.5724288412688074,7227
SRR6216751,0.26225441424205365,0.35083723113839094,13355
SRR6216758,0.246580959996125,0.306855200079662,9116
SRR6216779,0.2624158415839153,0.3254970578689658,9493
SRR6216796,0.2441700059115264,0.30141451704010547,10977
SRR6216806,0.47516091177319497,0.638163824745621,12177
SRR6216867,0.22638756550709155,0.3033229412211999,6313
SRR6311221,0.35015333939093674,0.6247853728711309,6899
SRR6311223,0.3640475417809723,0.5296343229543808,9104
SRR6311224,0.3977982913822953,0.6249107322700554,3266
SRR6323090,0.8594793189267906,0.9373134399413481,5573
SRR6323096,0.8612693851259362,0.9456141268955252,4666
SRR6323100,0.8904299934311873,0.9386392555075971,4139
SRR6323129,0.8607620218156661,0.939772255792415,6890
SRR6323141,0.8671406070406709,0.9338725980197798,5579
SRR6323148,0.846141156003208,0.932363199397676,7756
SRR6323153,0.8533691266636909,0.9377221094775893,6766
SRR6323161,0.8672020767420026,0.9418928682010528,2801
SRR6323163,0.6849925705794766,0.9371756242999795,523
SRR6323166,0.8260135135134341,0.9177824363819987,7381
SRR6323168,0.7501350535445919,0.9124602458110603,5483
SRR6323172,0.8306325143752539,0.9713871606334842,2396
SRR6323182,0.6950465448118534,0.7977884358514072,3306
SRR6323184,0.8695663304486181,0.9333456536302525,4831
SRR6323189,0.7884124210242189,0.9290915438517743,1647
SRR6323215,0.861083480918699,0.925945471932449,5040
SRR6323217,0.8706704601681103,0.8327596970543298,4209
SRR6323218,0.8592383830492636,0.9464726989161762,6384
SRR6323223,0.8404754806971696,0.7605930558398566,6628
SRR6323225,0.8548442757311391,0.8898822792283687,3182
SRR6323232,0.8740883825438605,0.9335953438599462,5344
SRR6323280,0.8481718985078657,0.9386322747432497,7619
SRR6323286,0.8414440285109924,0.9350544314722753,8720
SRR6323298,0.7743151773949368,0.8992393551684938,3959
SRR6323306,0.706611820216383,0.9139331144120542,2873
SRR6323340,0.8227814481589484,0.9277602991032132,4513
SRR6323352,0.8273536694587261,0.7790682696436239,2999
SRR6323357,0.7716602044411932,0.8839888933434303,2924
SRR6323366,0.7663260003462458,0.9266591998688758,4337
SRR6323380,0.7974094312891375,0.7682805164319249,1898
SRR6323392,0.8588449144839385,0.943310396294955,6710
SRR6323417,0.8417627186008201,0.9333085772371447,2965
SRR6323418,0.7501145842881348,0.9369004659813406,2195
SRR6323426,0.839804250637653,0.9297358500987283,8445
SRR6323427,0.8539481465339073,0.9362189732982324,6872
SRR6323430,0.7960355351421361,0.9165686251893547,2450
SRR6323436,0.8525950615602051,0.937800363936109,5166
SRR6323439,0.8599102824348488,0.9517051176268037,4621
SRR6323442,0.7529551252106076,0.8846478616723604,4957
SRR6323449,0.8200508690120794,0.9031267406325741,6039
SRR6323459,0.8254836376783725,0.9325491088573745,3498
SRR6323480,0.42949967511369147,0.4264631043256997,430
SRR6323488,0.3743435858964643,0.3902400254331585,382
SRR6323496,0.8060003468403578,0.8992490741309107,9701
SRR6323518,0.822231439236782,0.9246729738037501,2109
SRR6323525,0.7467181906005077,0.9034000115089571,3183
SRR6323531,0.8577414697698073,0.9355854095579405,6561
SRR6323540,0.8349859096121311,0.9414710283336423,6640
SRR6323551,0.9023409716421935,0.962013108933875,3235
SRR6403508,0.44808558903732537,0.5906828440660117,35134
SRR6415003,0.5880717058136886,0.846966146973811,10910
SRR6415005,0.612398232667485,0.7690299182704204,17323
SRR6429753,0.36599701728210965,0.4625709555345317,3158
SRR6429754,0.37357241968172655,0.46951962485692134,2663
SRR6429830,0.42944520827846894,0.4467389175425997,25732
SRR6459198,0.4926351938428208,0.5131484425602073,27055
SRR6459199,0.49763851165862255,0.512370574777707,16839
SRR6490001,0.3505474499339727,0.6640366309934467,8633
SRR6490002,0.31051024438141883,0.6529957289407506,19743
SRR6490003,0.2863522461605147,0.5553381102488992,33469
SRR6490004,0.30954882154854324,0.6979252627986053,14626
SRR6490006,0.32429018459443726,0.7062715923008025,14063
SRR6514659,0.482401157184177,0.8966548169743125,2872
SRR6514663,0.4794322940899393,0.9342957425075522,5041
SRR6514664,0.4864697120155985,0.9231592167077538,5611
SRR6514667,0.4221337152058784,0.8827337339113827,5284
SRR6514671,0.3948419905557322,0.9108380501328405,2190
SRR6514672,0.39421720733416565,0.9118333583586999,2309
SRR6514674,0.3978721162961167,0.9066101539709326,2477
SRR6514675,0.38959742708203426,0.9061828792197442,2332
SRR6514676,0.3952490581832333,0.9052879792597611,2534
SRR6514678,0.4737176611334482,0.9222532612317076,6172
SRR6514684,0.40362225097007676,0.9164944241492021,2481
SRR6514685,0.42237652299215517,0.9161936926372406,2095
SRR6514686,0.41467427067327045,0.8744288899448079,2525
SRR6514687,0.44762666891262815,0.9275935861730014,5797
SRR6519253,0.4403269033512686,0.4516186200378072,8066
SRR6519254,0.41064334583939743,0.4066369772634998,9051
SRR6519255,0.430110639392189,0.413993854131656,8065
SRR6519256,0.4401138817978272,0.45179114440406437,8162
SRR6713628,0.5187203086346018,0.807791394529984,18359
SRR6713629,0.5014720227008168,0.8016894999273854,19989
SRR6713630,0.5126145248389474,0.7980027169776306,20239
SRR6713631,0.4991573830478421,0.6703811768358512,28790
SRR6713632,0.5109826235918535,0.6881631917220408,30756
SRR6713633,0.5165245232285302,0.683791359798353,28712
SRR6713634,0.5093658495328678,0.6782665826658266,29867
SRR6713635,0.5121778610074814,0.6761911061925543,29040
SRR6713636,0.5063713895890765,0.6699736513758844,29963
SRR6714105,0.7664234575840257,0.9226194458692953,8993
SRR6714200,0.7939456342664882,0.9187321708963261,6027
SRR6727991,0.33376981980646103,0.8327538892508763,6810
SRR6727994,0.21484078599576528,0.29336594662720283,12629
SRR6757611,0.2569809203131266,0.36245373014144916,15896
SRR6757613,0.25736506853194424,0.4725149454148148,22382
SRR6757641,0.2603214649710809,0.3835115296093679,20177
SRR6765258,0.5936683478152713,0.7611760883690708,3342
SRR6765262,0.6226731096585882,0.7015424885481911,6564
SRR7191291,0.40484212079379284,0.3958219628691037,17839
SRR7191293,0.3464175579022095,0.35208908943933015,14097
SRR7191294,0.34273882105347225,0.3391909161023008,14150
SRR7287195,0.47249798765743306,0.8693605377979895,7644
SRR7287196,0.43097531536179295,0.8358970101428335,8742
SRR7287197,0.395859585958367,0.8992532210945061,7512
SRR7287200,0.40822550831751653,0.8733955391103502,6935
SRR7287201,0.41115723657189496,0.8035809454483331,8184
SRR7287204,0.39998261134112373,0.8242401959153252,9542
SRR7287205,0.408135593219736,0.6057640399810237,9726
SRR7287209,0.39567166337298243,0.8295859409903027,8408
SRR7287210,0.4331648014536562,0.8818499669104943,7242
SRR7287212,0.4853096596907921,0.7995668173467023,7552
SRR7287213,0.4841625172597904,0.9240278859193639,4310
SRR7287214,0.4288030781913449,0.878881908957097,7297
SRR7287215,0.45506165618708305,0.8716048608957824,8275
SRR7287217,0.41827802640061806,0.8831621097771373,7682
SRR7287218,0.4367367201715465,0.9142819895668958,6434
SRR7287219,0.3625806792928667,0.8809599446480042,8057
SRR7287220,0.40201690443112253,0.8532894020999946,9287
SRR7287222,0.40495444498333066,0.8758267138459406,7996
SRR7287223,0.40326874087628856,0.8779126300361062,7604
SRR7287225,0.4796457088001694,0.9045203529169076,4696
SRR7287226,0.3988177672686838,0.779759481840651,6505
SRR7287230,0.4473316868891698,0.8868370799253589,5636
SRR7287235,0.4909250450280247,0.9039415858349565,4105
SRR7287236,0.4024722932644449,0.8542351954741042,9732
SRR7287237,0.37472877769075713,0.845918466078599,7552
SRR7287239,0.3894606296640891,0.7994056370501553,8817
SRR7287244,0.3546475743724855,0.75394235910769,11103
SRR7287245,0.3391788512546541,0.8269376239079075,11452
SRR7287246,0.3679699869202811,0.7018483496228347,11240
SRR7287247,0.48208802456454913,0.8584090775240975,8324
SRR7403892,0.3388837209301231,0.9763868166908148,2178
SRR7597660,0.3417385999474695,0.4807765981623973,41084
SRR7610115,0.37423821075635644,0.671747590442285,6721
SRR7610116,0.3343985578495149,0.599000252229942,7016
SRR7610121,0.33641439674018997,0.5144750468738366,10272
SRR7610122,0.3197260520853494,0.6591241925434416,8299
SRR7610123,0.34404963338933364,0.633967643548601,7994
SRR7610125,0.38581536388103843,0.7050787638805199,5888
SRR7610126,0.26772142081539707,0.39810679341119526,10429
SRR7610129,0.354984274578763,0.5965048580040062,7626
SRR7610130,0.3305611784501496,0.6249292190803856,8048
SRR7610135,0.27613218406919815,0.4110609408524674,12161
SRR7610136,0.2872863276708116,0.4575299911159225,12954
SRR7610140,0.271357315798104,0.3273402449884899,13031
SRR7610142,0.3098485645961184,0.43536484172242723,12552
SRR7658662,0.6458131225893493,0.9142938471122292,7532
SRR7664945,0.28542420204301083,0.9196545000683052,3099
SRR7664957,0.35524652338805174,0.9730983599555821,1515
SRR7664958,0.3393896211850592,0.9697417009654961,1773
SRR7664961,0.3892343984559232,0.9788629282408211,970
SRR7664962,0.4008254430686846,0.9764611775702614,861
SRR7664969,0.4250945179583683,0.9812835777551909,913
SRR7664975,0.45116918844558107,0.9723743660673121,1004
SRR7664984,0.3865557316428502,0.9660749641564825,1508
SRR7664985,0.3186375935062522,0.9520226367637812,1170
SRR7664987,0.3518574908646751,0.9709494009480324,1394
SRR7664988,0.32975871313660854,0.9459031683672028,1654
SRR7664992,0.3878963823135181,0.9768929912390488,940
SRR7664993,0.3149900689331316,0.9606935158205274,1764
SRR7664996,0.3470720261171184,0.9674975363222943,1930
SRR7665005,0.447737412364547,0.9815925396003937,635
SRR7665011,0.411467116357484,0.9818353870523132,878
SRR8114094,0.6329963075372265,0.8260370332612557,7934
SRR8114137,0.7999000998999128,0.9687203791469194,6925
SRR8224500,0.6248347901274837,0.8538705880957886,30889
SRR8224501,0.6136071222581094,0.7351546641994505,38173
SRR8731625,0.7067494181536019,0.7680906713164778,196
SRR8815055,0.3417385999474695,0.4807765981623973,41084
SRR8815513,0.589927490113064,0.6717147422373003,47953
SRR8837336,0.5610162768825963,0.6091228684952721,41573
SRR8859357,0.4849902550206745,0.5100669471419198,59726
SRR9109399,0.5078912318335747,0.882920457321824,15986
SRR9109401,0.44247146950786526,0.8307076651559342,19188
SRR9109404,0.4406896677018872,0.7562334064984069,20680
SRR9109405,0.5045495073267993,0.845628833855922,16550
SRR9109406,0.4756369741259147,0.7940575845541079,18180
SRR9109409,0.4728193197454933,0.752680580862234,21275
SRR9113693,0.43049672095123737,0.6260183347509687,11760
SRR9113707,0.4446099135992505,0.6621523270583215,13882
SRR9113711,0.28789235197681573,0.5801799323820984,12307
SRR9113730,0.42225551803555794,0.6469802879910527,9084
SRR9113732,0.31583969465576683,0.5830931164141647,7890
SRR9113734,0.2706203135650411,0.40095502156500307,2062
SRR9182856,0.3781942271497888,0.36262149870004273,28629
SRR9182858,0.3376722693877128,0.5110626188092641,85992
SRR9182860,0.27706111364144853,0.3038200890432315,20239
SRR9182863,0.2704270517126726,0.3053535354792616,19356
SRR9182866,0.3543339406199216,0.3426183263678524,23287
SRR9217436,0.8184031158714513,0.8370699652106687,324
SRR9219370,0.33775803326840853,0.3182295944572428,41365
SRR9219371,0.3361176535920948,0.3184889287268523,42036
SRR9219372,0.33186125560056684,0.316943739024632,42448
SRR9219373,0.3374051203840725,0.31844894469931506,30642
SRR9219374,0.3405242789945003,0.3179633927411834,39768
SRR9219375,0.33225350184775376,0.31765380847623226,41580
SRR9219376,0.34030423547565186,0.31791875644951156,39802
SRR9219377,0.3436577838845573,0.3182526909923267,32870
SRR9684990,0.2843734238719893,0.3570187160612076,13983
